iter	Passed	Remaining
4795	16413	17809
4796	16415	17805
4797	16418	17800
4798	16422	17797
4799	16424	17793
4800	16427	17789
4801	16429	17784
4802	16432	17780
4803	16434	17775
4804	16438	17773
4805	16441	17769
4806	16444	17764
4807	16446	17760
4808	16449	17755
4809	16453	17753
4810	16458	17751
4811	16463	17749
4812	16465	17745
4813	16468	17740
4814	16472	17738
4815	16474	17733
4816	16477	17729
4817	16479	17725
4818	16482	17720
4819	16487	17719
4820	16492	17716
4821	16497	17715
4822	16501	17712
4823	16504	17709
4824	16507	17704
4825	16509	17700
4826	16512	17695
4827	16514	17691
4828	16519	17689
4829	16522	17685
4830	16524	17680
4831	16527	17676
4832	16529	17672
4833	16532	17667
4834	16536	17664
4835	16538	17660
4836	16541	17655
4837	16544	17652
4838	16547	17648
4839	16552	17646
4840	16555	17643
4841	16560	17640
4842	16563	17636
4843	16567	17634
4844	16569	17630
4845	16572	17625
4846	16575	17621
4847	16577	17616
4848	16579	17612
4849	16584	17610
4850	16586	17605
4851	16589	17601
4852	16592	17597
4853	16594	17592
4854	16598	17589
4855	16601	17585
4856	16605	17583
4857	16610	17581
4858	16616	17581
4859	16619	17577
4860	16621	17572
4861	16624	17568
4862	16626	17563
4863	16631	17561
4864	16633	17557
4865	16636	17552
4866	16638	17548
4867	16641	17543
4868	16643	17539
4869	16648	17537
4870	16652	17534
4871	16656	17532
4872	16659	17527
4873	16663	17525
4874	16666	17520
4875	16668	17516
4876	16670	17511
4877	16673	17507
4878	16677	17504
4879	16680	17501
4880	16683	17496
4881	16685	17492
4882	16688	17487
4883	16690	17483
4884	16695	17481
4885	16701	17480
4886	16705	17478
4887	16710	17476
4888	16713	17472
4889	16716	17468
4890	16718	17463
4891	16721	17459
4892	16723	17455
4893	16728	17453
4894	16730	17448
4895	16733	17444
4896	16735	17439
4897	16738	17435
4898	16742	17433
4899	16745	17428
4900	16749	17425
4901	16753	17423
4902	16755	17418
4903	16760	17416
4904	16762	17411
4905	16765	17407
4906	16767	17403
4907	16770	17398
4908	16774	17396
4909	16777	17392
4910	16779	17388
4911	16782	17383
4912	16785	17379
4913	16788	17376
4914	16793	17373
4915	16796	17370
4916	16799	17366
4917	16803	17363
4918	16810	17363
4919	16815	17362
4920	16818	17358
4921	16823	17356
4922	16827	17353
4923	16831	17351
4924	16834	17347
4925	16838	17344
4926	16841	17340
4927	16843	17335
4928	16846	17331
4929	16849	17327
4930	16851	17323
4931	16856	17321
4932	16858	17316
4933	16861	17312
4934	16864	17308
4935	16866	17304
4936	16871	17301
4937	16874	17298
4938	16880	17297
4939	16883	17293
4940	16887	17291
4941	16891	17287
4942	16894	17283
4943	16897	17279
4944	16899	17275
4945	16903	17273
4946	16906	17268
4947	16909	17264
4948	16911	17260
4949	16914	17255
4950	16918	17253
4951	16920	17248
4952	16923	17244
4953	16927	17242
4954	16931	17238
4955	16936	17237
4956	16939	17233
4957	16941	17228
4958	16944	17224
4959	16947	17220
4960	16951	17217
4961	16953	17213
4962	16956	17209
4963	16959	17205
4964	16961	17200
4965	16965	17198
4966	16969	17194
4967	16972	17191
4968	16986	17198
4969	16989	17194
4970	16991	17189
4971	16993	17185
4972	16997	17182
4973	17001	17178
4974	17004	17175
4975	17007	17171
4976	17010	17167
4977	17014	17164
4978	17017	17160
4979	17019	17156
4980	17021	17151
4981	17024	17147
4982	17026	17143
4983	17032	17141
4984	17036	17138
4985	17040	17136
4986	17042	17131
4987	17047	17129
4988	17049	17124
4989	17052	17120
4990	17054	17115
4991	17057	17111
4992	17059	17107
4993	17064	17105
4994	17066	17100
4995	17069	17096
4996	17071	17092
4997	17074	17087
4998	17079	17085
4999	17082	17082
5000	17087	17080
5001	17090	17076
5002	17094	17073
5003	17097	17070
5004	17100	17066
5005	17104	17063
5006	17107	17059
5007	17112	17058
5008	17115	17054
5009	17118	17050
5010	17121	17046
5011	17125	17043
5012	17129	17040
5013	17132	17036
5014	17136	17034
5015	17140	17031
5016	17143	17027
5017	17146	17023
5018	17148	17018
5019	17151	17014
5020	17153	17010
5021	17158	17008
5022	17160	17003
5023	17163	16999
5024	17165	16994
5025	17168	16990
5026	17172	16988
5027	17175	16984
5028	17178	16980
5029	17180	16975
5030	17184	16972
5031	17194	16975
5032	17197	16971
5033	17200	16967
5034	17204	16965
5035	17207	16961
5036	17209	16957
5037	17212	16952
5038	17215	16948
5039	17217	16944
5040	17222	16942
5041	17226	16939
5042	17231	16937
5043	17233	16933
5044	17238	16930
5045	17240	16926
5046	17243	16922
5047	17245	16917
5048	17248	16913
5049	17252	16910
5050	17255	16906
5051	17257	16902
5052	17260	16898
5053	17262	16894
5054	17265	16889
5055	17269	16887
5056	17272	16882
5057	17275	16878
5058	17278	16875
5059	17282	16872
5060	17285	16869
5061	17289	16866
5062	17292	16861
5063	17294	16857
5064	17297	16853
5065	17301	16850
5066	17304	16846
5067	17307	16842
5068	17311	16839
5069	17323	16844
5070	17328	16843
5071	17334	16842
5072	17339	16840
5073	17343	16837
5074	17350	16837
5075	17368	16847
5076	17370	16843
5077	17373	16839
5078	17375	16835
5079	17382	16835
5080	17386	16831
5081	17390	16829
5082	17393	16825
5083	17399	16824
5084	17404	16823
5085	17408	16819
5086	17413	16817
5087	17415	16813
5088	17418	16808
5089	17420	16804
5090	17423	16800
5091	17428	16798
5092	17431	16794
5093	17434	16790
5094	17436	16786
5095	17439	16782
5096	17441	16777
5097	17446	16775
5098	17449	16772
5099	17454	16769
5100	17457	16765
5101	17473	16774
5102	17477	16772
5103	17480	16767
5104	17482	16763
5105	17485	16759
5106	17488	16755
5107	17492	16753
5108	17496	16749
5109	17499	16745
5110	17503	16743
5111	17506	16739
5112	17510	16736
5113	17514	16733
5114	17520	16732
5115	17523	16729
5116	17527	16726
5117	17531	16722
5118	17534	16719
5119	17537	16715
5120	17542	16713
5121	17544	16709
5122	17547	16704
5123	17550	16700
5124	17552	16696
5125	17556	16693
5126	17559	16689
5127	17561	16684
5128	17564	16680
5129	17568	16677
5130	17574	16676
5131	17576	16672
5132	17579	16668
5133	17581	16664
5134	17584	16659
5135	17588	16657
5136	17591	16653
5137	17594	16648
5138	17596	16644
5139	17599	16640
5140	17601	16636
5141	17606	16633
5142	17611	16632
5143	17616	16630
5144	17621	16627
5145	17623	16623
5146	17626	16619
5147	17628	16615
5148	17631	16610
5149	17633	16606
5150	17638	16603
5151	17640	16599
5152	17643	16595
5153	17645	16591
5154	17648	16586
5155	17652	16584
5156	17656	16581
5157	17661	16579
5158	17666	16577
5159	17670	16574
5160	17673	16571
5161	17676	16566
5162	17678	16562
5163	17681	16558
5164	17686	16556
5165	17688	16552
5166	17691	16547
5167	17693	16543
5168	17696	16539
5169	17699	16535
5170	17705	16534
5171	17710	16532
5172	17713	16529
5173	17718	16526
5174	17720	16522
5175	17723	16517
5176	17725	16513
5177	17728	16509
5178	17732	16506
5179	17735	16502
5180	17737	16498
5181	17740	16494
5182	17742	16489
5183	17745	16485
5184	17750	16484
5185	17753	16479
5186	17755	16475
5187	17758	16471
5188	17761	16467
5189	17768	16467
5190	17772	16464
5191	17775	16460
5192	17779	16458
5193	17783	16455
5194	17787	16451
5195	17790	16448
5196	17793	16444
5197	17797	16442
5198	17801	16438
5199	17804	16435
5200	17808	16431
5201	17813	16429
5202	17815	16425
5203	17818	16421
5204	17820	16416
5205	17823	16412
5206	17827	16409
5207	17830	16406
5208	17833	16402
5209	17838	16400
5210	17841	16396
5211	17845	16393
5212	17847	16389
5213	17850	16384
5214	17853	16381
5215	17856	16377
5216	17861	16375
5217	17863	16371
5218	17866	16366
5219	17868	16362
5220	17871	16358
5221	17873	16354
5222	17877	16350
5223	17879	16346
5224	17882	16342
5225	17885	16338
5226	17888	16334
5227	17892	16331
5228	17896	16328
5229	17900	16325
5230	17903	16322
5231	17907	16319
5232	17909	16314
5233	17913	16311
5234	17916	16308
5235	17919	16304
5236	17923	16301
5237	17926	16297
5238	17928	16293
5239	17931	16288
5240	17933	16284
5241	17936	16280
5242	17940	16277
5243	17943	16273
5244	17947	16270
5245	17951	16268
5246	17955	16265
5247	17958	16261
5248	17961	16257
5249	17963	16252
5250	17966	16248
5251	17968	16244
5252	17973	16241
5253	17975	16237
5254	17978	16233
5255	17980	16229
5256	17983	16224
5257	17987	16222
5258	17991	16219
5259	17995	16216
5260	17998	16212
5261	18000	16208
5262	18004	16205
5263	18008	16201
5264	18011	16197
5265	18014	16194
5266	18018	16191
5267	18020	16187
5268	18022	16182
5269	18025	16178
5270	18028	16174
5271	18030	16170
5272	18034	16167
5273	18038	16164
5274	18043	16162
5275	18046	16157
5276	18050	16155
5277	18053	16151
5278	18056	16147
5279	18058	16143
5280	18061	16139
5281	18066	16137
5282	18070	16134
5283	18074	16131
5284	18077	16127
5285	18083	16126
5286	18087	16123
5287	18093	16122
5288	18098	16121
5289	18102	16117
5290	18105	16113
5291	18108	16110
5292	18112	16106
5293	18116	16104
5294	18119	16100
5295	18122	16096
5296	18124	16092
5297	18127	16088
5298	18131	16084
5299	18133	16080
5300	18136	16076
5301	18138	16072
5302	18141	16068
5303	18146	16066
5304	18150	16063
5305	18154	16060
5306	18157	16057
5307	18162	16054
5308	18165	16050
5309	18167	16046
5310	18170	16042
5311	18172	16038
5312	18175	16033
5313	18179	16031
5314	18183	16028
5315	18188	16025
5316	18190	16021
5317	18196	16019
5318	18201	16017
5319	18204	16014
5320	18207	16011
5321	18211	16007
5322	18213	16003
5323	18216	15999
5324	18218	15994
5325	18221	15990
5326	18225	15988
5327	18228	15983
5328	18230	15979
5329	18233	15975
5330	18236	15971
5331	18238	15967
5332	18242	15964
5333	18247	15962
5334	18251	15959
5335	18254	15955
5336	18258	15952
5337	18261	15948
5338	18263	15944
5339	18266	15940
5340	18268	15936
5341	18273	15933
5342	18276	15929
5343	18279	15926
5344	18282	15922
5345	18284	15918
5346	18288	15915
5347	18292	15911
5348	18297	15910
5349	18302	15907
5350	18306	15904
5351	18309	15901
5352	18313	15897
5353	18316	15894
5354	18318	15889
5355	18323	15887
5356	18325	15883
5357	18328	15878
5358	18330	15874
5359	18333	15870
5360	18337	15867
5361	18340	15864
5362	18344	15860
5363	18348	15858
5364	18352	15855
5365	18355	15851
5366	18358	15847
5367	18361	15843
5368	18363	15839
5369	18365	15835
5370	18370	15833
5371	18373	15829
5372	18376	15825
5373	18379	15820
5374	18381	15816
5375	18385	15813
5376	18388	15809
5377	18390	15805
5378	18393	15801
5379	18395	15797
5380	18401	15795
5381	18405	15792
5382	18409	15789
5383	18412	15786
5384	18416	15783
5385	18419	15779
5386	18421	15774
5387	18424	15770
5388	18426	15766
5389	18434	15767
5390	18438	15764
5391	18441	15759
5392	18444	15756
5393	18448	15753
5394	18452	15750
5395	18457	15748
5396	18460	15744
5397	18462	15739
5398	18466	15736
5399	18468	15732
5400	18471	15728
5401	18474	15724
5402	18477	15720
5403	18481	15718
5404	18484	15713
5405	18486	15709
5406	18489	15705
5407	18491	15701
5408	18494	15697
5409	18498	15694
5410	18501	15691
5411	18505	15687
5412	18508	15684
5413	18512	15681
5414	18516	15678
5415	18519	15674
5416	18522	15671
5417	18525	15667
5418	18529	15664
5419	18532	15660
5420	18535	15656
5421	18537	15652
5422	18540	15648
5423	18544	15644
5424	18546	15640
5425	18549	15636
5426	18552	15633
5427	18556	15629
5428	18562	15628
5429	18564	15624
5430	18567	15620
5431	18570	15616
5432	18572	15612
5433	18576	15609
5434	18579	15605
5435	18582	15601
5436	18585	15597
5437	18587	15593
5438	18591	15590
5439	18594	15586
5440	18600	15585
5441	18604	15582
5442	18607	15578
5443	18611	15575
5444	18614	15571
5445	18617	15567
5446	18620	15564
5447	18624	15561
5448	18627	15557
5449	18629	15553
5450	18632	15549
5451	18635	15545
5452	18637	15541
5453	18641	15538
5454	18644	15534
5455	18647	15530
5456	18649	15525
5457	18651	15521
5458	18656	15518
5459	18659	15515
5460	18663	15512
5461	18666	15508
5462	18668	15504
5463	18673	15501
5464	18677	15498
5465	18681	15496
5466	18684	15492
5467	18688	15489
5468	18691	15485
5469	18694	15481
5470	18697	15477
5471	18699	15473
5472	18704	15471
5473	18707	15467
5474	18709	15463
5475	18712	15458
5476	18714	15455
5477	18720	15453
5478	18726	15452
5479	18731	15450
5480	18736	15448
5481	18739	15444
5482	18742	15440
5483	18744	15436
5484	18747	15432
5485	18752	15430
5486	18755	15426
5487	18757	15422
5488	18760	15417
5489	18763	15414
5490	18766	15410
5491	18769	15406
5492	18772	15402
5493	18774	15398
5494	18777	15394
5495	18780	15390
5496	18785	15388
5497	18789	15386
5498	18792	15381
5499	18795	15377
5500	18797	15373
5501	18802	15371
5502	18804	15366
5503	18807	15362
5504	18809	15358
5505	18813	15355
5506	18819	15354
5507	18825	15352
5508	18829	15349
5509	18833	15346
5510	18835	15342
5511	18838	15338
5512	18840	15334
5513	18843	15330
5514	18846	15327
5515	18849	15323
5516	18852	15319
5517	18855	15315
5518	18857	15311
5519	18860	15307
5520	18864	15304
5521	18867	15300
5522	18869	15296
5523	18872	15292
5524	18874	15287
5525	18878	15284
5526	18881	15281
5527	18886	15278
5528	18890	15276
5529	18894	15272
5530	18897	15268
5531	18899	15264
5532	18902	15260
5533	18904	15256
5534	18907	15252
5535	18911	15249
5536	18914	15245
5537	18917	15242
5538	18921	15238
5539	18924	15234
5540	18927	15231
5541	18930	15227
5542	18933	15223
5543	18935	15219
5544	18938	15215
5545	18940	15211
5546	18946	15209
5547	18950	15206
5548	18953	15203
5549	18956	15199
5550	18960	15196
5551	18962	15191
5552	18964	15187
5553	18967	15183
5554	18970	15179
5555	18972	15175
5556	18975	15171
5557	18979	15168
5558	18984	15166
5559	18986	15162
5560	18991	15159
5561	18993	15155
5562	18996	15151
5563	18998	15147
5564	19001	15143
5565	19007	15141
5566	19010	15138
5567	19015	15135
5568	19018	15132
5569	19022	15129
5570	19025	15125
5571	19028	15121
5572	19030	15117
5573	19033	15113
5574	19037	15110
5575	19040	15107
5576	19046	15105
5577	19049	15101
5578	19054	15099
5579	19057	15096
5580	19062	15093
5581	19065	15089
5582	19069	15086
5583	19072	15082
5584	19074	15078
5585	19076	15074
5586	19079	15070
5587	19082	15066
5588	19086	15063
5589	19089	15059
5590	19091	15055
5591	19094	15051
5592	19097	15047
5593	19101	15045
5594	19105	15041
5595	19108	15038
5596	19112	15035
5597	19116	15032
5598	19119	15028
5599	19122	15024
5600	19127	15022
5601	19130	15018
5602	19134	15016
5603	19137	15012
5604	19140	15008
5605	19142	15004
5606	19145	14999
5607	19148	14996
5608	19151	14992
5609	19154	14989
5610	19159	14986
5611	19164	14984
5612	19167	14980
5613	19169	14976
5614	19172	14972
5615	19174	14968
5616	19176	14963
5617	19181	14961
5618	19183	14957
5619	19186	14953
5620	19189	14949
5621	19191	14944
5622	19193	14940
5623	19198	14938
5624	19202	14935
5625	19207	14932
5626	19210	14928
5627	19214	14926
5628	19217	14922
5629	19220	14918
5630	19223	14915
5631	19226	14911
5632	19231	14909
5633	19233	14904
5634	19236	14900
5635	19238	14896
5636	19241	14892
5637	19246	14890
5638	19250	14887
5639	19254	14884
5640	19257	14880
5641	19261	14878
5642	19264	14874
5643	19266	14870
5644	19269	14866
5645	19272	14861
5646	19274	14857
5647	19277	14853
5648	19279	14849
5649	19282	14845
5650	19284	14841
5651	19287	14837
5652	19292	14835
5653	19294	14831
5654	19298	14827
5655	19302	14825
5656	19307	14822
5657	19310	14818
5658	19313	14815
5659	19317	14812
5660	19319	14808
5661	19324	14805
5662	19326	14801
5663	19329	14797
5664	19331	14793
5665	19334	14789
5666	19339	14787
5667	19342	14783
5668	19344	14779
5669	19347	14774
5670	19349	14770
5671	19352	14766
5672	19357	14764
5673	19361	14761
5674	19365	14758
5675	19368	14754
5676	19372	14751
5677	19374	14747
5678	19377	14743
5679	19379	14739
5680	19382	14735
5681	19386	14732
5682	19389	14728
5683	19392	14724
5684	19394	14720
5685	19397	14717
5686	19400	14713
5687	19404	14710
5688	19407	14706
5689	19410	14703
5690	19414	14699
5691	19417	14696
5692	19421	14693
5693	19425	14690
5694	19428	14686
5695	19430	14682
5696	19435	14679
5697	19437	14675
5698	19440	14671
5699	19443	14667
5700	19445	14663
5701	19449	14660
5702	19452	14656
5703	19456	14653
5704	19460	14650
5705	19463	14646
5706	19467	14644
5707	19469	14639
5708	19472	14635
5709	19474	14631
5710	19477	14627
5711	19481	14625
5712	19484	14621
5713	19487	14617
5714	19489	14613
5715	19492	14608
5716	19494	14604
5717	19498	14601
5718	19501	14598
5719	19504	14593
5720	19506	14589
5721	19509	14585
5722	19511	14581
5723	19517	14580
5724	19522	14578
5725	19526	14574
5726	19530	14572
5727	19533	14568
5728	19535	14564
5729	19538	14559
5730	19540	14555
5731	19543	14551
5732	19548	14549
5733	19552	14546
5734	19556	14543
5735	19559	14539
5736	19563	14537
5737	19566	14533
5738	19568	14529
5739	19571	14524
5740	19573	14521
5741	19578	14518
5742	19580	14514
5743	19583	14510
5744	19585	14506
5745	19588	14501
5746	19590	14497
5747	19594	14495
5748	19597	14491
5749	19599	14486
5750	19602	14482
5751	19604	14478
5752	19610	14476
5753	19614	14473
5754	19618	14470
5755	19621	14467
5756	19624	14463
5757	19627	14459
5758	19630	14456
5759	19632	14451
5760	19635	14447
5761	19639	14444
5762	19646	14443
5763	19650	14441
5764	19652	14437
5765	19655	14433
5766	19659	14430
5767	19662	14426
5768	19664	14422
5769	19667	14418
5770	19670	14414
5771	19675	14412
5772	19678	14408
5773	19681	14404
5774	19683	14400
5775	19686	14396
5776	19690	14393
5777	19692	14389
5778	19695	14385
5779	19698	14381
5780	19701	14377
5781	19705	14375
5782	19709	14372
5783	19713	14369
5784	19716	14365
5785	19719	14361
5786	19725	14360
5787	19730	14358
5788	19734	14354
5789	19738	14352
5790	19740	14348
5791	19743	14343
5792	19746	14339
5793	19748	14335
5794	19750	14331
5795	19755	14329
5796	19757	14325
5797	19760	14321
5798	19762	14316
5799	19765	14312
5800	19768	14309
5801	19772	14305
5802	19776	14303
5803	19781	14300
5804	19785	14298
5805	19788	14294
5806	19791	14290
5807	19793	14286
5808	19796	14282
5809	19799	14278
5810	19803	14275
5811	19805	14271
5812	19808	14267
5813	19810	14263
5814	19812	14259
5815	19815	14255
5816	19819	14252
5817	19822	14248
5818	19825	14245
5819	19828	14241
5820	19833	14238
5821	19836	14235
5822	19839	14231
5823	19844	14228
5824	19846	14224
5825	19850	14222
5826	19853	14217
5827	19855	14213
5828	19858	14209
5829	19860	14205
5830	19864	14202
5831	19867	14198
5832	19869	14194
5833	19872	14190
5834	19874	14186
5835	19877	14182
5836	19881	14179
5837	19885	14176
5838	19889	14173
5839	19892	14169
5840	19894	14165
5841	19898	14162
5842	19901	14158
5843	19903	14154
5844	19906	14150
5845	19908	14146
5846	19913	14144
5847	19916	14140
5848	19918	14136
5849	19921	14131
5850	19923	14127
5851	19925	14123
5852	19930	14121
5853	19935	14119
5854	19941	14117
5855	19947	14115
5856	19950	14111
5857	19952	14107
5858	19955	14103
5859	19957	14099
5860	19962	14097
5861	19964	14093
5862	19967	14089
5863	19969	14085
5864	19972	14081
5865	19975	14077
5866	19978	14074
5867	19981	14069
5868	19983	14066
5869	19986	14061
5870	19989	14058
5871	19995	14057
5872	20000	14054
5873	20002	14050
5874	20005	14046
5875	20009	14043
5876	20013	14040
5877	20018	14038
5878	20021	14034
5879	20025	14031
5880	20028	14027
5881	20031	14024
5882	20035	14021
5883	20038	14017
5884	20042	14014
5885	20045	14010
5886	20047	14006
5887	20050	14002
5888	20052	13998
5889	20057	13995
5890	20059	13991
5891	20063	13988
5892	20067	13985
5893	20070	13981
5894	20074	13978
5895	20076	13974
5896	20079	13971
5897	20082	13967
5898	20086	13963
5899	20090	13961
5900	20093	13957
5901	20095	13953
5902	20098	13949
5903	20100	13945
5904	20104	13942
5905	20107	13938
5906	20110	13934
5907	20113	13930
5908	20115	13926
5909	20118	13922
5910	20123	13920
5911	20128	13918
5912	20133	13915
5913	20137	13913
5914	20140	13909
5915	20142	13905
5916	20145	13901
5917	20147	13896
5918	20150	13893
5919	20154	13890
5920	20157	13886
5921	20159	13882
5922	20162	13878
5923	20164	13874
5924	20169	13871
5925	20172	13867
5926	20174	13863
5927	20176	13859
5928	20179	13855
5929	20182	13851
5930	20187	13849
5931	20190	13846
5932	20194	13843
5933	20197	13839
5934	20202	13836
5935	20205	13833
5936	20210	13830
5937	20212	13826
5938	20233	13835
5939	20236	13831
5940	20239	13828
5941	20243	13824
5942	20245	13820
5943	20250	13818
5944	20254	13815
5945	20257	13811
5946	20261	13808
5947	20265	13805
5948	20268	13802
5949	20271	13798
5950	20274	13794
5951	20276	13789
5952	20280	13787
5953	20283	13783
5954	20285	13779
5955	20288	13775
5956	20290	13771
5957	20293	13767
5958	20297	13764
5959	20299	13760
5960	20302	13756
5961	20305	13752
5962	20308	13748
5963	20310	13744
5964	20314	13741
5965	20318	13738
5966	20323	13736
5967	20327	13733
5968	20331	13730
5969	20333	13726
5970	20336	13722
5971	20340	13719
5972	20344	13716
5973	20347	13712
5974	20349	13708
5975	20352	13704
5976	20354	13700
5977	20357	13696
5978	20361	13693
5979	20363	13689
5980	20366	13685
5981	20370	13682
5982	20376	13680
5983	20379	13677
5984	20382	13673
5985	20385	13669
5986	20387	13665
5987	20391	13662
5988	20394	13658
5989	20397	13654
5990	20399	13650
5991	20402	13646
5992	20404	13642
5993	20409	13640
5994	20413	13637
5995	20417	13634
5996	20420	13630
5997	20424	13627
5998	20427	13623
5999	20429	13619
6000	20432	13615
6001	20435	13612
6002	20439	13609
6003	20442	13605
6004	20445	13602
6005	20448	13598
6006	20451	13594
6007	20455	13591
6008	20458	13587
6009	20460	13583
6010	20463	13579
6011	20465	13575
6012	20468	13571
6013	20473	13569
6014	20477	13566
6015	20481	13563
6016	20483	13559
6017	20488	13556
6018	20492	13553
6019	20497	13551
6020	20499	13547
6021	20503	13544
6022	20506	13540
6023	20508	13536
6024	20511	13532
6025	20514	13528
6026	20516	13524
6027	20521	13521
6028	20523	13517
6029	20526	13513
6030	20528	13509
6031	20531	13505
6032	20536	13503
6033	20540	13500
6034	20545	13498
6035	20550	13495
6036	20552	13491
6037	20555	13487
6038	20557	13483
6039	20560	13479
6040	20562	13476
6041	20567	13473
6042	20569	13469
6043	20572	13465
6044	20574	13461
6045	20577	13457
6046	20582	13455
6047	20585	13451
6048	20587	13447
6049	20590	13443
6050	20592	13439
6051	20596	13435
6052	20601	13433
6053	20604	13429
6054	20606	13425
6055	20609	13421
6056	20613	13418
6057	20616	13415
6058	20618	13411
6059	20621	13407
6060	20628	13406
6061	20632	13403
6062	20636	13400
6063	20641	13397
6064	20647	13395
6065	20651	13393
6066	20654	13389
6067	20660	13387
6068	20664	13384
6069	20668	13381
6070	20671	13378
6071	20676	13375
6072	20684	13375
6073	20689	13372
6074	20697	13372
6075	20700	13368
6076	20703	13364
6077	20705	13361
6078	20712	13359
6079	20715	13355
6080	20717	13351
6081	20720	13348
6082	20727	13346
6083	20731	13344
6084	20736	13341
6085	20740	13338
6086	20744	13335
6087	20747	13331
6088	20750	13328
6089	20753	13324
6090	20757	13321
6091	20761	13318
6092	20763	13314
6093	20765	13309
6094	20768	13305
6095	20771	13302
6096	20774	13298
6097	20777	13294
6098	20780	13291
6099	20792	13293
6100	20794	13289
6101	20797	13285
6102	20799	13281
6103	20804	13278
6104	20807	13274
6105	20809	13271
6106	20812	13267
6107	20815	13263
6108	20817	13259
6109	20822	13256
6110	20826	13253
6111	20830	13250
6112	20833	13246
6113	20837	13243
6114	20840	13240
6115	20843	13236
6116	20846	13232
6117	20848	13228
6118	20852	13226
6119	20855	13222
6120	20857	13218
6121	20860	13214
6122	20863	13210
6123	20865	13206
6124	20869	13203
6125	20871	13199
6126	20874	13195
6127	20877	13191
6128	20880	13187
6129	20899	13194
6130	20903	13191
6131	20908	13188
6132	20911	13184
6133	20914	13181
6134	20917	13177
6135	20919	13173
6136	20922	13169
6137	20925	13165
6138	20927	13162
6139	20932	13159
6140	20934	13155
6141	20937	13151
6142	20940	13147
6143	20942	13143
6144	20946	13140
6145	20950	13137
6146	20955	13135
6147	20958	13131
6148	20962	13128
6149	20965	13124
6150	20968	13120
6151	20971	13117
6152	20974	13113
6153	20979	13111
6154	20984	13108
6155	20990	13106
6156	20995	13104
6157	20998	13100
6158	21001	13097
6159	21004	13093
6160	21007	13090
6161	21012	13087
6162	21015	13083
6163	21017	13079
6164	21020	13075
6165	21022	13071
6166	21026	13068
6167	21028	13064
6168	21031	13060
6169	21034	13057
6170	21037	13053
6171	21039	13049
6172	21045	13047
6173	21052	13046
6174	21056	13042
6175	21062	13041
6176	21067	13039
6177	21071	13035
6178	21076	13033
6179	21079	13029
6180	21082	13025
6181	21085	13022
6182	21088	13018
6183	21092	13015
6184	21095	13011
6185	21097	13007
6186	21100	13003
6187	21102	12999
6188	21106	12996
6189	21111	12994
6190	21115	12991
6191	21118	12987
6192	21123	12984
6193	21125	12981
6194	21128	12977
6195	21130	12973
6196	21133	12969
6197	21136	12965
6198	21140	12962
6199	21143	12958
6200	21146	12955
6201	21149	12951
6202	21152	12947
6203	21157	12945
6204	21160	12942
6205	21165	12939
6206	21167	12935
6207	21172	12932
6208	21174	12928
6209	21176	12924
6210	21179	12920
6211	21182	12916
6212	21186	12913
6213	21189	12909
6214	21191	12905
6215	21193	12901
6216	21196	12897
6217	21198	12893
6218	21204	12891
6219	21208	12888
6220	21212	12885
6221	21215	12882
6222	21219	12879
6223	21222	12875
6224	21224	12871
6225	21227	12867
6226	21229	12863
6227	21232	12859
6228	21235	12856
6229	21239	12852
6230	21242	12848
6231	21244	12844
6232	21247	12841
6233	21250	12837
6234	21253	12833
6235	21255	12829
6236	21258	12825
6237	21262	12823
6238	21269	12821
6239	21272	12818
6240	21274	12814
6241	21277	12810
6242	21282	12807
6243	21284	12803
6244	21287	12799
6245	21289	12795
6246	21292	12791
6247	21296	12788
6248	21300	12785
6249	21304	12782
6250	21307	12779
6251	21313	12776
6252	21315	12773
6253	21318	12769
6254	21320	12765
6255	21323	12761
6256	21326	12757
6257	21330	12754
6258	21333	12750
6259	21335	12746
6260	21338	12742
6261	21340	12738
6262	21344	12735
6263	21348	12732
6264	21354	12730
6265	21357	12727
6266	21361	12724
6267	21363	12720
6268	21366	12716
6269	21369	12712
6270	21371	12708
6271	21374	12704
6272	21378	12701
6273	21381	12697
6274	21383	12693
6275	21386	12689
6276	21388	12686
6277	21392	12683
6278	21396	12679
6279	21400	12676
6280	21404	12673
6281	21408	12670
6282	21410	12666
6283	21413	12662
6284	21415	12658
6285	21418	12654
6286	21420	12650
6287	21424	12647
6288	21427	12644
6289	21430	12640
6290	21433	12636
6291	21435	12632
6292	21438	12628
6293	21444	12626
6294	21449	12624
6295	21452	12620
6296	21456	12617
6297	21459	12613
6298	21462	12610
6299	21464	12606
6300	21467	12602
6301	21469	12598
6302	21475	12596
6303	21477	12592
6304	21480	12588
6305	21482	12584
6306	21485	12580
6307	21490	12577
6308	21493	12574
6309	21498	12571
6310	21501	12568
6311	21505	12565
6312	21507	12561
6313	21510	12557
6314	21512	12553
6315	21515	12549
6316	21517	12545
6317	21522	12543
6318	21525	12539
6319	21527	12535
6320	21529	12531
6321	21532	12527
6322	21537	12524
6323	21541	12521
6324	21546	12519
6325	21549	12515
6326	21553	12512
6327	21556	12508
6328	21558	12504
6329	21561	12500
6330	21564	12497
6331	21569	12494
6332	21571	12490
6333	21574	12486
6334	21577	12483
6335	21581	12479
6336	21586	12477
6337	21590	12474
6338	21596	12472
6339	21600	12469
6340	21602	12465
6341	21605	12461
6342	21607	12457
6343	21610	12454
6344	21613	12450
6345	21618	12447
6346	21620	12443
6347	21623	12440
6348	21627	12436
